Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,Age,ConvertedSalary,HDI,GDP,GINI
1,2,1,1,2,2,3,2,3,1,1,1,1,2,2,3,88000,1,2,2
1,8,1,0,2,2,3,2,4,1,1,1,1,2,1,3,23352,2,3,2
1,14,1,1,2,2,9,3,3,1,1,1,1,2,2,3,62807,1,1,1
1,2,1,1,2,2,8,2,1,1,3,1,1,2,2,3,225000,1,2,2
1,2,1,1,2,2,5,1,1,1,1,8,1,1,2,3,93000,1,2,2
1,2,3,1,3,14,2,1,1,1,1,3,2,1,2,3,70000,1,2,2
2,9,1,1,2,2,5,2,2,1,1,1,1,2,1,3,70985,1,1,1
2,2,1,1,2,5,7,2,1,1,1,1,3,2,2,2,132000,1,2,2
1,13,2,0,2,5,2,3,3,1,3,3,2,2,5,3,7488,3,3,2
1,6,3,1,2,4,4,3,3,1,1,1,3,2,4,2,2820,2,3,2
1,2,1,0,2,2,8,1,3,1,1,3,1,2,2,3,68000,1,2,2
1,1,3,0,2,2,7,2,3,1,1,4,1,2,1,2,23340,1,1,1
1,6,1,1,2,2,2,2,3,1,1,1,1,1,4,3,23482,2,3,2
1,3,1,0,2,6,9,3,2,1,1,4,1,1,1,1,55812,1,1,3
1,2,1,1,2,2,5,1,2,1,1,1,1,1,2,1,960000,1,2,2
1,10,3,1,2,2,7,2,2,1,1,1,1,2,1,2,16152,1,1,1
2,2,1,0,1,2,2,2,4,1,1,1,1,1,2,3,89000,1,2,2
1,2,1,1,3,4,8,3,2,1,1,3,2,1,2,3,200000,1,2,2
1,18,2,1,2,2,10,2,2,1,1,3,1,2,1,3,46573,1,1,3
1,2,1,1,3,2,3,2,2,1,1,1,1,1,2,3,138000,1,2,2
1,6,1,1,2,6,2,1,1,1,1,3,1,2,4,2,5088,2,3,2
2,6,1,1,3,2,7,2,3,1,1,2,3,1,4,3,17220,2,3,2
2,2,1,1,2,2,2,1,2,1,1,4,1,1,2,3,50000,1,2,2
1,2,1,1,1,15,8,3,1,1,1,8,1,2,2,1,100000,1,2,2
1,2,1,1,2,2,3,1,4,1,1,4,1,1,2,3,80000,1,2,2
1,9,1,1,2,2,11,2,3,1,1,1,2,2,1,1,97910,1,1,1
2,6,1,1,3,5,3,1,3,1,1,9,3,2,4,3,56352,2,3,2
1,12,1,0,3,2,3,3,3,1,4,1,1,2,4,6,23844,2,3,2
1,1,1,1,2,4,7,3,2,1,1,2,1,2,1,3,36115,1,1,1
1,2,1,1,2,2,3,1,4,1,1,1,1,2,2,3,85000,1,2,2
1,2,1,1,2,2,2,3,3,1,1,1,1,2,2,3,80000,1,2,2
2,11,2,0,3,1,9,3,2,1,1,2,1,1,1,4,85671,1,1,1
1,2,1,1,2,2,8,2,4,1,1,4,1,1,2,3,115000,1,2,2
1,2,3,0,2,10,7,2,2,1,1,1,1,2,2,2,28000,1,2,2
1,1,1,0,1,2,7,1,2,1,1,7,1,2,1,3,36115,1,1,1
1,2,1,1,3,2,8,2,4,1,1,1,1,2,2,3,95200,1,2,2
1,6,1,1,2,3,7,1,2,1,1,1,1,2,4,3,5076,2,3,2
1,9,1,1,2,2,3,2,4,1,1,2,1,1,1,3,67313,1,1,1
2,2,1,1,2,2,7,2,1,1,1,1,1,2,2,3,100000,1,2,2
1,6,1,1,3,9,2,1,1,1,1,1,3,2,4,3,39136,2,3,2
1,15,3,0,2,2,2,2,2,1,1,3,1,2,1,3,24478,1,1,1
2,2,2,1,2,2,8,2,3,1,1,3,1,2,2,3,21000,1,2,2
1,8,1,1,2,2,8,2,3,1,1,2,1,1,1,3,339672,2,3,2
1,2,1,1,2,2,5,2,3,1,1,3,1,1,2,1,134000,1,2,2
1,2,1,1,3,3,3,2,2,1,1,1,1,2,2,3,115000,1,2,2
1,5,1,1,3,2,1,2,1,1,1,2,1,1,3,4,76295,1,1,1
1,7,3,0,2,2,2,2,3,1,1,3,1,2,1,3,32748,2,3,1
1,2,1,1,2,2,3,1,2,1,2,7,1,2,2,2,110000,1,2,2
1,14,1,0,2,2,3,1,3,1,1,1,1,2,2,3,579756,1,1,1
1,2,1,0,1,4,2,1,4,1,1,1,1,1,2,3,109400,1,2,2
2,2,1,1,1,2,2,2,1,1,1,5,1,1,2,4,95000,1,2,2
1,9,1,1,2,9,2,1,2,1,1,8,1,2,1,3,61194,1,1,1
1,2,1,0,2,6,1,2,2,1,1,2,1,2,2,5,96000,1,2,2
1,4,1,0,2,2,1,1,4,1,1,5,1,1,1,1,62131,1,1,3
2,2,1,1,1,4,7,2,2,4,1,1,2,2,2,3,62500,1,2,2
1,6,2,1,2,2,7,3,4,1,1,2,3,1,4,2,5640,2,3,2
1,2,1,1,3,12,2,1,4,1,2,2,1,2,2,3,78413,1,2,2
2,1,1,1,2,5,7,1,4,4,1,1,1,2,1,2,40282,1,1,1
1,2,1,0,1,2,6,2,2,1,1,1,1,1,2,1,94000,1,2,2
2,2,1,1,3,4,3,1,4,1,1,3,1,1,2,3,113000,1,2,2
1,6,2,1,2,2,2,2,3,1,1,3,1,2,4,2,5274,2,3,2
1,2,1,1,2,2,2,3,3,1,1,3,1,2,2,2,120000,1,2,2
1,6,1,1,2,2,2,1,1,1,1,3,3,2,4,3,23090,2,3,2
1,2,1,0,2,2,8,2,2,1,1,1,2,1,2,3,45000,1,2,2
1,2,1,1,3,9,2,2,3,7,2,1,1,2,2,3,93000,1,2,2
2,2,1,1,2,4,3,2,2,1,1,2,1,2,2,3,85000,1,2,2
1,6,1,1,2,2,2,3,3,1,1,3,1,2,4,2,28178,2,3,2
1,2,1,1,2,2,2,3,1,1,1,1,3,2,2,2,101000,1,2,2
1,2,2,1,1,4,7,1,2,1,1,4,2,1,2,3,40000,1,2,2
1,6,1,1,2,2,2,3,3,1,1,8,3,1,4,3,7671,2,3,2
1,9,1,0,2,15,6,2,2,1,1,2,1,1,1,1,1000000,1,1,1
2,2,1,1,2,4,2,2,1,1,1,1,1,2,2,3,80000,1,2,2
1,2,2,1,2,5,2,2,3,1,1,9,1,1,2,3,118000,1,2,2
1,1,1,0,2,4,2,2,3,1,2,5,1,2,1,2,23614,1,1,1
1,2,1,0,2,5,8,3,3,1,1,5,1,2,2,3,2000000,1,2,2
2,1,1,1,2,2,8,2,2,1,1,3,1,2,1,1,90288,1,1,1
1,3,1,0,2,2,2,2,2,7,1,1,1,2,1,3,66089,1,1,3
1,7,1,0,2,2,4,1,4,1,1,2,1,2,1,2,11292,2,3,1
1,2,1,1,2,4,7,1,2,1,1,1,1,2,2,3,150000,1,2,2
2,14,1,1,2,2,7,2,3,1,1,6,3,2,2,3,64417,1,1,1
1,2,1,0,2,14,2,2,3,1,1,1,1,2,2,3,61000,1,2,2
1,9,3,0,2,1,7,2,3,1,1,2,1,2,1,2,14688,1,1,1
1,2,1,1,2,5,8,3,4,1,1,3,1,2,2,3,65000,1,2,2
2,4,1,1,2,2,2,3,4,7,1,3,1,1,1,3,49404,1,1,3
1,9,1,1,2,2,5,2,4,1,1,3,1,1,1,1,87140,1,1,1
1,5,1,1,2,2,3,3,1,2,1,2,2,2,3,3,63979,1,1,1
1,2,1,1,2,2,6,2,2,4,1,2,2,2,2,3,140000,1,2,2
1,2,1,1,2,2,3,2,1,1,1,3,1,2,2,3,110000,1,2,2
1,6,2,1,2,5,3,2,1,1,1,1,3,2,4,3,23482,2,3,2
1,20,3,0,1,3,3,1,2,1,1,2,2,2,1,2,19092,1,1,3
1,14,1,0,2,2,7,2,3,1,1,5,1,2,2,2,37877,1,1,1
1,14,1,1,2,18,6,2,2,1,1,1,1,2,2,1,76495,1,1,1
2,3,1,1,1,2,7,2,2,1,1,2,1,2,1,1,44064,1,1,3
1,2,1,1,2,2,2,1,4,1,1,3,1,2,2,2,83000,1,2,2
1,2,1,1,2,5,3,2,3,1,1,7,1,2,2,3,132000,1,2,2
1,6,1,1,2,2,8,2,3,1,1,2,3,1,4,3,20352,2,3,2
1,9,1,0,2,2,2,1,3,1,1,3,1,2,1,2,48955,1,1,1
1,6,2,1,2,2,3,2,2,1,1,1,3,1,4,3,11741,2,3,2
1,9,1,0,2,14,8,2,4,1,1,3,1,1,1,3,97910,1,1,1
1,11,1,0,2,2,8,1,3,5,1,2,1,1,1,1,44060,1,1,1
1,2,1,1,2,2,8,3,1,1,1,1,1,2,2,2,80000,1,2,2
1,2,1,1,2,2,5,1,4,1,1,3,1,2,2,3,85000,1,2,2
1,3,1,0,1,2,10,2,2,5,1,4,1,2,1,1,85671,1,1,3
1,15,3,0,2,10,7,2,1,1,1,1,1,2,1,2,12048,1,1,1
1,2,1,1,3,2,5,1,3,1,1,1,1,1,2,1,130000,1,2,2
1,14,1,1,2,4,3,3,3,1,1,5,1,2,2,3,40261,1,1,1
1,2,1,0,2,10,2,1,2,9,3,7,1,2,2,2,115000,1,2,2
1,15,1,0,2,2,3,2,3,1,1,4,2,2,1,3,130000,1,1,1
1,6,1,1,2,4,7,1,4,1,1,1,3,2,4,3,15780,2,3,2
2,5,1,1,1,2,5,1,1,1,1,3,1,1,3,4,79973,1,1,1
1,10,1,1,2,2,2,2,2,1,1,1,1,2,1,3,31140,1,1,1
1,6,2,1,2,3,4,3,2,1,1,2,1,2,4,3,3948,2,3,2
1,10,1,1,2,6,3,2,3,1,1,5,1,2,1,3,85671,1,1,1
1,6,2,1,2,5,7,1,2,1,1,5,3,2,4,2,7512,2,3,2
1,15,1,1,2,5,3,2,4,4,3,9,1,2,1,3,36716,1,1,1
1,19,1,0,2,2,5,1,2,1,1,2,1,1,1,1,117824,1,1,3
2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,87500,1,2,2
2,2,1,1,2,6,3,1,2,1,1,3,1,2,2,3,109000,1,2,2
1,2,1,1,2,2,6,1,3,1,1,4,1,1,2,1,120000,1,2,2
2,10,1,0,1,4,6,2,3,1,1,9,1,1,1,1,46507,1,1,1
1,16,1,1,1,5,4,2,3,1,1,5,1,2,1,3,3336,3,3,2
1,6,2,1,2,3,2,3,3,1,2,3,1,2,4,2,90168,2,3,2
2,7,2,1,2,10,2,2,4,1,1,1,1,1,1,3,38820,2,3,1
1,2,1,1,1,2,9,1,4,1,1,3,1,1,2,4,230000,1,2,2
1,2,1,0,2,3,3,1,3,1,1,1,1,1,2,1,120000,1,2,2
1,6,1,1,2,2,2,3,3,1,1,8,1,1,4,3,14652,2,3,2
1,11,2,1,2,2,7,2,3,1,1,2,1,1,1,3,31821,1,1,1
2,10,2,1,3,9,3,1,2,1,1,3,1,2,1,3,32678,1,1,1
1,18,1,0,3,5,7,3,4,1,1,9,1,2,1,2,27168,1,1,3
2,1,1,1,2,5,8,3,3,1,1,1,1,2,1,3,69452,1,1,1
2,6,1,0,3,2,7,2,3,1,1,2,1,2,4,3,30000,2,3,2
2,9,1,1,2,4,6,1,2,4,1,1,1,1,1,1,67313,1,1,1
1,2,1,1,2,2,6,1,3,1,1,9,2,1,2,1,153000,1,2,2
1,6,1,1,2,2,7,2,2,4,1,9,3,2,4,3,7827,2,3,2
1,2,3,0,2,2,8,2,3,1,1,3,1,2,2,2,44000,1,2,2
1,8,3,1,2,2,2,2,3,1,1,7,1,2,1,3,36084,2,3,2
1,3,1,1,2,3,7,2,4,1,1,4,2,2,1,3,63888,1,1,3
1,1,1,1,2,5,2,2,3,1,1,2,1,2,1,2,62507,1,1,1
1,9,2,1,2,5,3,2,3,1,1,2,1,2,1,3,939936,1,1,1
1,2,1,1,1,4,7,1,3,10,3,1,1,2,2,3,110000,1,2,2
1,2,2,1,2,14,8,3,1,1,1,1,1,2,2,2,90000,1,2,2
2,15,1,1,2,15,2,1,4,1,1,1,1,2,1,3,40388,1,1,1
1,10,1,1,2,2,7,2,2,1,1,5,1,2,1,2,27468,1,1,1
1,14,1,1,2,15,7,2,4,1,1,1,1,2,2,2,57975,1,1,1
1,6,2,1,2,5,2,2,2,1,1,1,3,1,4,3,1000000,2,3,2
1,9,1,1,2,10,11,2,3,1,1,2,1,2,1,1,79552,1,1,1
2,2,1,1,1,5,3,2,4,1,2,3,1,2,2,3,80000,1,2,2
2,1,2,0,2,2,2,1,1,1,1,2,1,2,1,3,40282,1,1,1
1,2,1,1,2,2,10,3,1,1,1,7,1,2,2,1,330000,1,2,2
1,1,1,1,2,4,1,1,2,1,1,2,3,2,1,4,72230,1,1,1
1,2,1,1,2,15,2,2,2,7,1,8,1,2,2,3,72000,1,2,2
1,1,1,1,3,7,1,2,2,1,1,2,1,1,1,4,208356,1,1,1
1,1,1,1,1,5,3,2,4,1,1,1,1,2,1,3,50004,1,1,1
1,11,3,1,2,2,7,1,3,1,1,1,1,2,1,2,28149,1,1,1
1,13,1,1,2,3,3,2,3,1,1,4,2,2,5,3,37428,3,3,2
1,2,2,1,2,5,2,1,4,1,1,3,3,2,2,2,62000,1,2,2
1,7,3,0,2,2,2,3,3,1,1,2,1,2,1,2,29112,2,3,1
1,1,1,0,3,2,7,2,3,1,1,2,1,1,1,2,50005,1,1,1
1,2,1,0,1,4,7,2,1,1,1,1,1,1,2,3,105000,1,2,2
2,2,1,1,3,2,9,1,4,1,1,2,1,1,2,1,100000,1,2,2
1,6,2,1,2,2,7,2,3,1,1,1,3,2,4,2,187848,2,3,2
1,13,2,1,2,2,3,2,3,1,1,4,1,2,5,3,14976,3,3,2
2,9,1,1,3,10,1,2,3,1,1,3,1,1,1,1,111373,1,1,1
2,2,1,1,3,2,10,3,3,1,1,1,1,1,2,1,2000000,1,2,2
1,7,1,0,2,2,5,2,2,1,1,1,1,1,1,3,49404,2,3,1
1,9,1,1,2,2,5,2,1,4,1,2,1,2,1,3,52872,1,1,1
1,2,1,1,1,2,4,2,3,1,3,4,2,2,2,2,2000000,1,2,2
1,9,1,1,2,2,10,2,2,1,1,2,1,2,1,3,73433,1,1,1
2,3,1,1,2,14,7,2,3,1,1,3,1,2,1,2,61194,1,1,3
1,2,1,1,3,7,7,2,1,1,2,1,1,2,2,2,71000,1,2,2
1,8,1,1,1,11,3,2,2,1,1,1,1,2,1,3,21228,2,3,2
1,20,1,1,2,9,7,2,3,1,3,3,1,2,1,3,38184,1,1,3
1,6,2,1,3,2,3,1,4,1,1,9,3,1,4,3,53225,2,3,2
1,6,1,1,3,6,7,3,3,1,1,4,1,1,4,2,12024,2,3,2
2,2,1,1,1,9,4,1,4,1,1,8,1,2,2,2,54000,1,2,2
1,2,1,1,2,2,5,2,1,1,1,3,1,2,2,3,120000,1,2,2
1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,3,34726,1,1,1
1,2,1,1,2,4,8,2,2,1,1,4,3,1,2,3,155000,1,2,2
1,7,1,1,2,4,7,2,2,1,1,2,1,2,1,3,23292,2,3,1
1,3,1,1,2,2,2,1,1,1,1,1,1,2,1,3,55075,1,1,3
1,2,3,1,1,10,7,2,2,5,1,1,1,2,2,2,55000,1,2,2
1,2,2,1,1,9,4,1,2,4,1,1,2,2,2,3,75000,1,2,2
2,6,1,1,2,9,3,1,3,1,1,3,3,2,4,3,13463,2,3,2
1,6,1,1,2,3,3,2,3,1,1,3,1,1,4,3,11268,2,3,2
1,7,1,1,2,3,2,2,4,1,1,3,1,2,1,3,26472,2,3,1
1,9,1,1,2,2,10,1,2,1,1,3,1,2,1,3,88119,1,1,1
1,2,1,1,1,2,7,2,2,1,1,3,3,2,2,3,74750,1,2,2
1,2,1,1,2,5,3,2,3,1,1,4,1,2,2,3,100000,1,2,2
1,16,1,1,3,1,2,2,2,1,1,1,2,1,1,1,8772,3,3,2
1,9,1,0,2,2,7,1,3,1,1,3,1,2,1,2,22032,1,1,1
1,17,1,1,2,2,2,2,4,1,1,9,2,1,4,3,101808,1,1,2
1,2,1,1,1,8,2,3,4,1,1,4,1,2,2,3,145000,1,2,2
2,15,1,1,2,16,2,2,2,1,1,1,1,2,1,2,20806,1,1,1
2,15,1,1,2,2,10,2,3,1,1,2,1,1,1,1,34269,1,1,1
1,9,3,1,2,7,3,2,1,1,1,1,1,1,1,4,73428,1,1,1
2,8,1,0,2,10,2,2,3,1,1,8,1,2,1,3,33972,2,3,2
2,1,1,0,1,10,2,2,2,1,1,1,1,2,1,3,38893,1,1,1
1,2,1,1,3,2,2,2,3,1,1,2,3,1,2,1,102000,1,2,2
2,6,2,1,2,8,3,1,3,1,1,1,3,2,4,3,18780,2,3,2
1,19,1,1,3,2,2,2,2,1,1,3,1,2,1,3,114696,1,1,3
2,6,1,1,2,2,7,1,4,1,1,1,3,2,4,2,18785,2,3,2
1,5,2,1,2,1,7,2,4,1,1,4,3,2,3,2,44532,1,1,1
2,14,1,1,2,2,2,2,4,1,1,2,3,2,2,3,48313,1,1,1
1,2,1,1,1,5,7,1,2,4,1,3,1,2,2,3,85000,1,2,2
1,5,1,1,1,5,3,2,1,1,1,7,1,2,3,3,71976,1,1,1
1,2,1,0,2,2,1,2,1,1,1,1,1,1,2,4,160000,1,2,2
1,2,1,1,2,2,2,2,4,1,1,8,1,2,2,3,121000,1,2,2
2,9,3,1,1,9,7,2,3,1,1,2,3,2,1,2,35244,1,1,1
1,1,1,1,2,2,8,2,2,1,1,2,1,2,1,3,62507,1,1,1
2,10,1,1,2,7,10,1,2,1,1,9,1,1,1,1,73433,1,1,1
1,2,1,1,2,2,3,2,2,1,1,1,1,2,2,3,60000,1,2,2
1,14,1,1,2,5,5,2,2,1,1,1,2,1,2,1,80521,1,1,1
2,5,1,1,2,2,6,2,2,1,1,3,1,1,3,1,71976,1,1,1
1,19,1,1,3,2,6,3,3,1,1,5,1,1,1,3,112611,1,1,3
1,2,1,1,1,2,3,2,2,1,1,3,1,2,2,2,50000,1,2,2
1,9,1,1,2,5,3,2,3,1,1,2,1,2,1,3,48948,1,1,1
1,9,1,1,2,2,5,2,2,1,1,3,1,1,1,3,75880,1,1,1
1,9,1,1,2,2,10,2,3,1,1,2,1,2,1,3,39648,1,1,1
1,14,1,1,2,2,1,3,1,1,1,5,1,2,2,1,62807,1,1,1
1,15,1,0,2,2,5,1,3,1,1,1,1,2,1,3,29376,1,1,1
1,2,1,1,1,1,4,2,3,1,1,2,1,2,2,3,58000,1,2,2
1,10,1,1,2,2,2,2,3,4,1,3,1,2,1,2,69761,1,1,1
2,2,1,1,1,2,1,1,4,1,1,7,1,1,2,5,120000,1,2,2
1,2,1,1,2,2,5,2,3,1,1,1,1,2,2,3,81000,1,2,2
1,6,1,0,2,2,4,2,3,1,1,6,2,2,4,2,1500,2,3,2
2,5,1,0,2,3,2,2,3,1,1,7,2,2,3,2,67977,1,1,1
1,1,1,1,2,5,7,1,2,1,1,2,1,2,1,2,36115,1,1,1
1,2,1,1,2,2,7,1,4,1,1,3,1,2,2,3,70000,1,2,2
1,2,1,0,2,2,1,1,2,1,1,5,1,1,2,1,75000,1,2,2
1,10,1,1,2,7,3,2,4,1,1,1,1,2,1,3,44060,1,1,1
1,11,1,0,1,16,11,3,3,1,1,8,1,1,1,1,29376,1,1,1
1,3,1,0,1,2,2,1,4,1,1,7,1,2,1,1,73433,1,1,3
2,2,1,1,1,2,7,2,3,1,1,3,1,2,2,3,75000,1,2,2
1,13,1,1,1,2,6,3,1,1,1,1,2,2,5,3,10476,3,3,2
1,2,1,1,2,2,8,2,3,1,1,2,1,1,2,3,82000,1,2,2
1,1,1,1,2,2,7,2,3,1,1,5,1,1,1,3,52436,1,1,1
1,6,2,1,2,4,3,1,4,1,1,3,1,2,4,3,31309,2,3,2
1,2,1,1,2,8,1,2,4,1,3,2,1,2,2,4,115000,1,2,2
1,2,1,0,2,2,3,2,1,1,3,2,1,2,2,3,80000,1,2,2
1,6,1,1,2,5,7,2,1,4,1,7,1,2,4,1,5479,2,3,2
2,14,2,0,2,2,2,2,4,1,1,1,3,2,2,2,40261,1,1,1
2,3,1,1,3,2,7,2,3,4,1,1,1,2,1,3,41124,1,1,3
1,2,1,1,2,2,2,1,1,1,1,2,3,2,2,3,90000,1,2,2
1,14,1,0,2,5,3,1,2,1,1,6,1,2,2,3,95015,1,1,1
1,2,1,1,2,3,5,2,3,1,3,1,2,2,2,3,153000,1,2,2
1,2,1,1,3,2,8,2,4,1,1,1,1,1,2,3,120000,1,2,2
1,6,2,1,2,2,2,3,2,1,1,3,3,1,4,2,15654,2,3,2
2,5,2,0,2,2,7,3,4,1,1,3,1,2,3,2,503832,1,1,1
1,5,1,1,1,2,7,1,2,1,1,2,1,2,3,1,71176,1,1,1
1,2,1,0,1,2,5,1,4,1,1,8,1,1,2,3,100000,1,2,2
1,2,1,1,2,2,10,2,1,1,1,1,1,1,2,1,200000,1,2,2
1,2,1,1,2,2,8,2,4,1,1,8,1,2,2,3,130000,1,2,2
2,10,1,1,2,2,3,2,3,1,1,3,1,1,1,3,35988,1,1,1
1,6,1,1,2,2,7,1,2,1,1,3,3,2,4,2,18785,2,3,2
1,2,1,0,1,2,11,1,1,4,1,1,1,2,2,1,120000,1,2,2
1,2,1,1,1,2,8,2,4,1,1,7,1,2,2,2,80000,1,2,2
1,2,1,1,3,14,7,2,2,1,1,1,1,1,2,3,105000,1,2,2
1,2,1,0,2,2,6,3,1,1,1,1,3,1,2,3,134000,1,2,2
1,17,1,1,1,2,9,2,3,1,1,5,3,2,4,5,115860,1,1,2
1,6,2,1,2,2,7,1,1,1,1,10,3,1,4,3,7140,2,3,2
2,13,3,0,3,2,7,2,4,1,1,4,1,2,5,2,4860,3,3,2
1,2,1,1,1,4,4,2,2,1,1,7,1,2,2,2,45000,1,2,2
1,13,1,1,2,2,2,2,3,1,1,1,2,2,5,2,18720,3,3,2
2,2,1,1,2,2,11,1,3,1,1,1,1,1,2,1,78000,1,2,2
1,1,1,1,1,4,3,1,4,1,1,3,1,2,1,1,118068,1,1,1
1,2,2,1,2,2,6,2,3,1,1,3,1,1,2,3,90000,1,2,2
1,8,2,1,2,3,3,2,4,1,1,1,1,1,1,3,38208,2,3,2
1,2,1,0,1,8,5,2,4,1,1,1,1,1,2,3,95000,1,2,2
1,2,1,1,1,6,7,1,1,1,3,3,1,2,2,3,75000,1,2,2
1,2,1,1,2,2,1,2,3,1,1,2,1,1,2,4,169776,1,2,2
1,2,1,1,1,5,3,1,1,1,1,1,1,2,2,3,150000,1,2,2
2,14,1,1,2,7,10,2,3,1,1,4,1,2,2,1,64417,1,1,1
1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,3,44449,1,1,1
1,20,3,1,2,15,5,2,2,1,1,2,1,2,1,3,48955,1,1,3
1,2,1,1,2,2,8,2,3,1,1,3,1,2,2,3,180000,1,2,2
1,6,1,1,2,2,2,2,2,1,1,3,1,2,4,3,12586,2,3,2
1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,3,70000,1,2,2
1,2,1,1,2,2,8,2,3,1,1,2,3,2,2,3,132500,1,2,2
1,14,1,1,2,2,3,2,2,1,1,3,3,2,2,3,80521,1,1,1
1,2,1,1,2,4,7,3,1,1,1,3,1,2,2,2,130000,1,2,2
1,10,1,1,2,2,3,1,2,1,1,3,1,1,1,2,36716,1,1,1
1,1,1,1,2,2,7,1,1,1,1,1,1,2,1,2,62507,1,1,1
2,2,1,1,2,9,2,3,4,1,1,1,1,2,2,3,2000000,1,2,2
1,2,3,0,1,2,8,2,1,1,1,5,1,2,2,3,95000,1,2,2
1,2,1,1,1,6,6,2,4,1,1,2,1,1,2,4,153000,1,2,2
1,2,1,1,2,2,7,2,3,1,1,2,1,2,2,3,75000,1,2,2
2,10,1,1,2,1,9,2,2,11,1,3,1,1,1,1,55075,1,1,1
1,6,3,1,2,4,2,2,1,1,1,3,3,2,4,2,12680,2,3,2
1,14,1,0,2,2,7,2,2,1,1,5,1,1,2,1,44287,1,1,1
1,10,1,1,2,2,3,2,3,1,1,7,1,2,1,3,56298,1,1,1
1,8,2,0,2,2,4,5,2,4,1,1,1,2,1,3,9552,2,3,2
2,2,1,1,2,5,6,1,3,1,1,4,3,1,2,3,215000,1,2,2
1,20,1,0,2,2,3,2,2,1,3,4,1,2,1,3,46992,1,1,3
1,7,1,1,2,2,8,2,1,1,1,3,1,2,1,3,26472,2,3,1
1,3,1,1,2,5,3,2,1,1,1,1,1,2,1,2,33045,1,1,3
1,2,1,0,1,2,1,2,3,1,1,3,1,2,2,5,105000,1,2,2
1,1,1,1,2,5,2,2,4,1,1,3,1,2,1,2,34726,1,1,1
1,3,1,1,2,2,2,3,3,1,1,3,1,2,1,2,38916,1,1,3
1,11,1,1,2,5,8,2,3,1,1,2,1,1,1,3,37940,1,1,1
1,2,1,0,2,5,3,2,3,1,1,2,1,2,2,4,45800,1,2,2
2,1,1,1,2,2,10,1,4,1,1,1,1,2,1,1,118068,1,1,1
1,2,1,1,2,2,2,1,3,1,1,1,1,1,2,3,120000,1,2,2
1,2,1,0,1,14,8,3,3,1,1,3,1,1,2,1,78213,1,2,2
2,2,1,1,2,14,3,1,2,1,1,4,1,2,2,3,56000,1,2,2
1,9,1,1,2,2,5,4,2,1,1,1,3,1,1,1,104030,1,1,1
1,18,3,1,1,4,7,2,2,1,3,3,1,2,1,3,57522,1,1,3
1,9,2,1,2,2,2,2,3,1,1,2,1,2,1,3,807756,1,1,1
1,10,1,1,2,2,8,2,1,1,1,4,1,2,1,3,36716,1,1,1
1,9,1,1,2,2,2,2,2,1,1,2,1,2,1,2,55075,1,1,1
1,2,1,1,2,2,5,2,1,1,1,1,1,2,2,3,170000,1,2,2
1,1,1,0,1,2,6,1,3,1,1,1,1,1,1,1,62507,1,1,1
2,2,1,1,2,2,8,2,3,1,3,3,1,2,2,3,150000,1,2,2
1,2,1,1,3,4,7,2,2,1,1,3,1,2,2,3,200000,1,2,2
2,2,1,1,1,5,4,1,3,1,1,3,1,1,2,1,50000,1,2,2
1,13,1,1,2,4,7,1,4,1,1,2,2,2,5,3,13104,3,3,2
2,8,3,1,2,2,7,1,3,1,2,3,1,2,1,2,13800,2,3,2
1,2,1,1,3,3,7,2,4,1,1,3,3,2,2,3,85000,1,2,2
2,8,2,1,2,2,10,1,2,1,1,2,1,1,1,1,36084,2,3,2
2,9,1,1,2,2,1,1,2,1,1,9,1,2,1,4,129240,1,1,1
1,13,1,1,3,2,11,2,3,1,1,7,2,1,5,1,63636,3,3,2
2,13,3,0,2,1,2,2,3,1,1,6,1,2,5,2,11232,3,3,2
1,2,3,1,2,1,2,2,2,1,1,3,1,1,2,3,72000,1,2,2
2,17,2,1,2,5,7,1,2,1,3,1,2,2,4,3,87770,1,1,2
1,6,1,1,2,4,7,2,1,1,1,1,3,1,4,3,6575,2,3,2
1,6,2,0,2,6,2,2,2,1,3,1,3,2,4,3,6576,2,3,2
1,3,1,0,2,2,3,2,2,1,1,2,1,1,1,2,146865,1,1,3
1,8,1,1,2,7,2,1,2,1,1,3,1,2,1,3,25476,2,3,2
1,9,2,1,2,2,7,2,2,1,1,1,3,2,1,2,15132,1,1,1
1,19,1,1,2,10,7,2,3,1,1,1,1,2,1,3,87588,1,1,3
1,9,1,1,3,6,1,2,2,1,3,1,2,2,1,4,85671,1,1,1
1,9,1,0,3,5,5,2,3,1,2,7,1,2,1,1,49932,1,1,1
1,9,1,0,2,10,2,3,3,1,1,2,1,2,1,2,45528,1,1,1
2,2,1,1,2,4,2,2,2,4,1,5,1,2,2,1,82000,1,2,2
1,12,3,1,2,2,2,2,2,1,1,5,1,2,4,3,31788,2,3,2
1,6,1,1,2,2,7,2,3,1,1,4,3,2,4,3,4884,2,3,2
2,6,1,1,2,8,2,2,1,1,2,9,3,2,4,3,12524,2,3,2
1,1,1,1,2,2,5,3,2,1,1,3,1,2,1,2,51394,1,1,1
1,6,1,1,2,2,2,2,3,1,1,1,3,2,4,2,4692,2,3,2
