Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Continent,Age,ConvertedSalary,HDI,GDP,GINI,TempTreatment
1,7,2,4,1,1,5,4,1,1,1,2,3,1,2,44060,1,1,1,0
2,4,2,2,1,1,1,3,1,1,1,2,3,3,1,0,2,3,2,0
1,13,2,1,8,1,4,1,4,1,1,4,1,5,1,1872,3,3,2,0
1,2,1,1,8,1,8,3,4,1,1,2,1,2,3,120000,1,2,2,0
1,2,1,2,7,1,1,2,1,1,1,4,5,2,2,0,1,2,2,0
1,1,2,3,1,7,4,3,4,1,1,1,1,1,6,0,1,1,1,0
2,2,1,1,1,1,6,1,4,1,1,2,3,2,2,140000,1,2,2,0
1,7,2,1,1,1,2,1,2,2,1,5,3,1,2,14688,1,1,1,0
1,2,1,3,5,4,4,3,2,1,1,8,1,2,6,0,1,2,2,0
1,2,1,3,9,7,1,3,1,1,1,5,2,2,1,0,1,2,2,0
1,4,1,1,1,3,3,3,1,1,1,7,1,3,1,1128,2,3,2,0
1,4,1,1,1,1,3,1,2,1,1,3,3,3,2,3131,2,3,2,0
2,2,1,1,2,1,4,1,3,1,1,4,1,2,2,0,1,2,2,0
1,15,2,1,1,1,4,3,4,1,1,2,1,1,1,0,1,1,1,0
1,8,3,2,7,4,3,2,2,1,4,6,1,1,1,5304,2,3,2,0
1,11,2,2,1,1,4,3,4,1,1,7,1,3,1,1500,2,3,2,0
1,13,2,3,1,1,2,1,2,1,1,1,6,5,1,1500,3,3,2,0
2,4,1,4,1,1,3,3,2,1,1,4,3,3,2,1884,2,3,2,0
1,6,2,1,1,1,4,1,2,1,1,4,1,1,1,2208,1,1,1,0
2,1,1,1,1,1,8,2,2,1,1,4,1,1,2,61118,1,1,1,0
1,4,2,1,4,4,4,4,3,1,1,2,3,3,1,18942,2,3,2,0
1,1,2,4,9,13,2,1,4,1,1,1,1,1,2,19447,1,1,1,0
1,2,1,1,6,1,9,2,3,1,1,7,1,2,3,80000,1,2,2,0
2,9,1,3,1,4,3,3,2,1,1,2,1,1,2,37428,1,1,3,0
1,16,1,3,1,8,3,1,4,1,1,4,1,1,1,540,3,3,2,0
1,1,2,8,1,17,1,3,1,1,1,4,1,1,6,0,1,1,1,0
1,7,2,3,1,4,4,3,1,1,1,1,1,1,1,8076,1,1,1,0
1,7,2,1,1,17,2,1,4,1,1,9,1,1,1,52872,1,1,1,0
1,2,1,1,4,1,5,4,4,1,1,2,6,2,2,166000,1,2,2,0
1,2,2,3,1,1,2,3,1,1,2,5,1,2,1,0,1,2,2,0
1,2,1,2,1,1,9,3,2,1,1,2,1,2,3,0,1,2,2,0
1,2,2,2,1,1,4,3,2,1,1,2,1,2,1,60000,1,2,2,0
1,20,1,3,1,17,4,3,2,1,1,2,1,1,1,10716,1,1,3,0
1,17,3,1,1,7,2,1,4,1,1,2,4,3,1,24000,1,1,2,0
1,2,1,1,8,13,9,4,2,1,1,4,1,2,7,120000,1,2,2,0
1,14,1,8,4,7,3,1,3,1,1,5,3,2,6,1700,1,1,1,0
1,2,1,2,12,7,4,3,1,1,1,2,1,2,6,0,1,2,2,0
1,2,1,1,1,1,8,2,2,1,1,4,6,2,3,110000,1,2,2,0
1,1,2,3,7,12,1,3,3,1,1,5,1,1,1,13900,1,1,1,0
2,4,2,1,1,10,3,3,2,1,1,7,3,3,3,4070,2,3,2,0
1,4,1,1,3,1,3,4,3,1,2,2,1,3,1,3756,2,3,2,0
2,8,1,3,3,10,3,1,4,1,1,1,1,1,1,6372,2,3,2,0
1,4,2,1,1,1,4,3,2,1,1,1,3,3,1,0,2,3,2,0
1,14,1,4,1,1,10,2,2,2,4,2,5,2,3,0,1,1,1,0
1,2,1,7,9,1,9,1,3,1,3,4,1,2,5,112000,1,2,2,0
2,2,2,3,1,8,4,1,4,1,1,6,1,2,1,75000,1,2,2,0
1,14,1,1,1,3,1,1,3,1,1,1,1,2,2,56365,1,1,1,0
1,14,1,1,1,1,1,4,3,1,1,4,1,2,6,0,1,1,1,0
1,8,2,3,1,1,4,3,1,1,1,4,4,1,1,10620,2,3,2,0
1,8,1,5,4,1,1,3,4,1,1,2,1,1,2,21228,2,3,2,0
1,4,1,9,1,1,3,1,2,1,1,9,3,3,1,5448,2,3,2,0
1,14,1,1,4,13,4,3,4,1,1,2,3,2,2,52339,1,1,1,0
1,9,2,2,1,1,4,3,2,1,1,8,1,1,1,0,1,1,3,0
1,8,1,8,1,1,4,4,4,1,1,3,1,1,6,0,2,3,2,0
1,7,2,1,1,1,11,1,2,1,1,4,1,1,3,117492,1,1,1,0
1,4,2,4,7,1,4,3,1,1,1,2,3,3,1,0,2,3,2,0
1,1,1,2,1,7,9,1,2,1,1,1,1,1,4,111100,1,1,1,0
1,12,1,8,1,1,4,1,4,1,1,4,1,4,6,0,1,1,1,0
1,1,1,1,6,17,3,4,2,2,3,6,1,1,6,0,1,1,1,0
1,8,2,1,1,1,4,3,4,1,1,4,1,1,1,16980,2,3,2,0
1,10,2,3,1,1,1,3,1,1,1,2,1,1,1,0,1,1,1,0
2,4,1,4,4,13,4,1,4,2,1,4,3,3,2,234816,2,3,2,0
1,8,1,8,4,3,3,2,1,1,4,7,1,1,2,3600,2,3,2,0
1,16,2,1,7,4,3,1,2,1,1,2,1,1,1,0,3,3,2,0
1,7,2,4,1,1,6,1,2,1,1,4,3,1,2,29376,1,1,1,0
1,2,2,2,1,3,1,1,4,1,1,2,3,2,1,15000,1,2,2,0
1,1,1,8,7,17,3,3,1,1,4,2,1,1,6,672,1,1,1,0
2,11,2,2,7,1,4,1,2,1,1,4,1,3,1,36000,2,3,2,0
1,2,3,2,4,12,6,1,2,1,1,4,1,2,2,40000,1,2,2,0
1,8,2,3,1,1,4,3,2,1,1,4,1,1,1,2124,2,3,2,0
1,9,1,2,1,1,3,1,2,1,1,1,1,1,2,50304,1,1,3,0
1,7,1,1,1,1,11,1,2,1,1,7,1,1,1,79552,1,1,1,0
1,4,1,8,1,1,3,3,1,1,1,9,2,3,6,11268,2,3,2,0
1,6,3,2,1,3,1,3,1,1,1,4,1,1,1,19092,1,1,1,0
1,2,2,4,7,1,1,1,3,1,1,1,1,2,1,76397,1,2,2,0
1,13,2,3,1,3,2,4,1,1,1,1,5,5,1,3000,3,3,2,0
1,1,3,1,1,18,1,4,1,1,1,3,5,1,6,6945,1,1,1,0
1,4,1,4,1,1,6,2,4,1,1,4,3,3,2,18785,2,3,2,0
1,4,2,3,1,1,4,1,2,1,1,8,3,3,1,0,2,3,2,0
1,2,2,2,1,1,1,3,4,1,1,6,1,2,1,24000,1,2,2,0
1,1,1,1,1,12,11,2,1,1,1,1,1,1,2,0,1,1,1,0
1,6,1,3,1,1,2,3,4,1,1,4,1,1,6,30600,1,1,1,0
1,14,1,3,7,2,1,4,4,1,1,2,1,2,6,0,1,1,1,0
2,2,2,4,1,1,6,3,3,1,1,8,1,2,2,30000,1,2,2,0
1,3,1,1,8,6,4,4,1,1,1,2,1,1,3,1000000,1,1,3,0
1,3,2,4,7,8,2,3,4,1,1,7,1,1,2,11016,1,1,3,0
1,7,2,1,1,1,2,1,2,1,1,2,1,1,1,0,1,1,1,0
1,4,3,3,8,7,4,3,2,1,1,1,3,3,1,0,2,3,2,0
1,16,1,4,1,2,3,2,2,1,1,2,1,1,1,2508,3,3,2,0
1,4,2,1,4,1,4,2,3,1,1,4,3,3,1,0,2,3,2,0
1,5,2,3,1,1,1,3,1,1,1,3,1,1,1,10584,2,3,1,0
1,8,2,3,3,13,4,1,2,1,1,3,5,1,1,26550,2,3,2,0
1,4,2,2,1,1,3,1,3,1,1,2,3,3,1,0,2,3,2,0
1,14,1,4,9,3,9,3,4,1,1,1,1,2,5,67632,1,1,1,0
1,4,1,3,1,1,4,1,1,1,1,7,2,3,6,0,2,3,2,0
1,3,2,8,7,1,4,3,4,1,1,7,1,1,1,29376,1,1,3,0
1,2,2,2,1,8,2,3,2,1,1,8,1,2,1,0,1,2,2,0
1,5,1,9,1,1,4,4,1,1,1,5,1,1,6,0,2,3,1,0
1,2,1,3,1,12,4,2,2,2,2,8,1,2,1,0,1,2,2,0
1,2,2,3,1,2,3,1,2,1,1,5,1,2,1,20000,1,2,2,0
1,6,1,2,6,8,3,2,1,1,1,2,1,1,1,0,1,1,1,0
1,8,1,1,9,1,6,1,1,1,1,9,1,1,2,58752,2,3,2,0
1,17,2,8,8,1,1,3,2,1,1,7,4,3,1,52668,1,1,2,0
1,2,2,2,1,1,4,3,4,1,1,4,1,2,1,108000,1,2,2,0
1,1,2,3,3,1,1,1,3,1,1,2,1,1,1,0,1,1,1,0
2,2,2,2,7,10,3,3,1,1,1,4,1,2,1,0,1,2,2,0
1,4,2,1,1,1,4,3,2,1,1,1,1,3,1,9396,2,3,2,0
1,4,1,4,4,1,3,1,2,1,1,4,3,3,2,2820,2,3,2,0
1,4,2,3,1,13,1,3,2,1,1,2,3,3,1,0,2,3,2,0
1,14,2,2,1,1,1,3,2,1,1,4,1,2,1,0,1,1,1,0
1,5,1,3,1,4,3,4,2,1,1,2,1,1,1,5652,2,3,1,0
1,2,2,1,8,8,8,1,4,1,2,8,1,2,3,38000,1,2,2,0
1,4,1,3,1,1,3,3,3,1,1,1,3,3,6,83341,2,3,2,0
2,17,2,1,1,1,1,3,2,1,1,5,4,3,2,105324,1,1,2,0
1,19,2,1,1,1,4,1,2,1,1,4,1,1,1,43788,1,1,3,0
1,7,1,3,1,1,1,4,1,1,1,4,4,1,6,0,1,1,1,0
1,13,1,1,7,7,4,1,1,2,3,1,6,5,2,9360,3,3,2,0
2,2,1,5,4,7,3,4,2,1,1,5,1,2,6,0,1,2,2,0
1,2,2,2,4,1,2,1,1,1,1,5,2,2,1,50000,1,2,2,0
1,6,3,2,1,1,2,2,1,1,1,2,1,1,2,73433,1,1,1,0
1,2,1,8,1,1,1,2,2,2,1,4,1,2,6,60,1,2,2,0
1,6,1,4,1,1,4,3,3,1,1,8,1,1,1,32316,1,1,1,0
1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,383376,1,1,1,0
1,4,2,1,1,1,4,3,2,1,1,4,4,3,1,15654,2,3,2,0
1,2,2,1,4,6,5,1,2,2,2,2,1,2,2,101000,1,2,2,0
1,2,1,8,1,2,3,4,1,1,1,2,1,2,6,120,1,2,2,0
1,2,2,3,6,1,4,1,2,1,1,4,2,2,1,84,1,2,2,0
1,19,2,4,1,8,2,3,2,1,1,4,1,1,1,26280,1,1,3,0
1,2,1,1,1,1,6,3,3,1,1,2,2,2,2,120000,1,2,2,0
1,9,3,4,8,13,3,1,1,1,1,7,5,1,3,67368,1,1,3,0
1,2,1,3,4,11,3,1,1,2,2,8,1,2,2,0,1,2,2,0
1,14,1,1,8,1,7,3,3,1,1,1,1,2,2,6442,1,1,1,0
1,6,2,8,1,8,4,4,2,1,1,1,1,1,6,264,1,1,1,0
2,4,2,1,4,3,3,3,3,1,1,4,3,3,1,4692,2,3,2,0
1,4,1,1,1,2,4,1,2,1,1,4,3,3,1,5166,2,3,2,0
1,2,1,2,1,4,4,2,1,1,1,4,1,2,1,0,1,2,2,0
1,5,1,8,1,1,4,1,1,1,1,2,1,1,1,6000,2,3,1,0
1,4,1,1,7,1,4,1,1,1,2,7,3,3,2,0,2,3,2,0
1,2,1,4,1,2,4,2,2,1,1,4,1,2,2,90000,1,2,2,0
1,2,1,1,4,17,1,3,3,1,1,6,1,2,1,0,1,2,2,0
1,7,2,2,1,1,1,3,1,1,1,2,1,1,1,3372,1,1,1,0
1,4,3,3,1,8,4,3,2,1,1,2,3,3,1,0,2,3,2,0
1,2,1,8,7,17,4,3,2,2,1,2,1,2,6,1000000,1,2,2,0
1,1,2,3,7,1,1,1,3,1,1,2,1,1,1,13890,1,1,1,0
1,4,1,4,8,3,9,2,3,1,1,7,6,3,2,60000,2,3,2,0
1,8,2,2,1,4,4,1,2,2,1,4,1,1,1,3180,2,3,2,0
1,2,1,3,1,6,4,4,1,1,1,2,1,2,6,600,1,2,2,0
1,1,1,2,7,17,3,3,3,1,1,3,1,1,1,13900,1,1,1,0
1,4,1,4,1,1,4,3,3,1,1,4,1,3,2,0,2,3,2,0
1,12,2,5,1,1,1,1,3,1,1,1,3,4,1,0,1,1,1,0
1,2,1,1,10,7,3,1,2,1,1,6,1,2,2,60450,1,2,2,0
2,8,1,4,1,1,2,1,2,1,1,4,1,1,2,18048,2,3,2,0
1,15,1,8,1,3,1,3,2,1,1,7,1,1,2,24500,1,1,1,0
1,3,3,3,1,1,3,1,1,1,1,4,1,1,1,0,1,1,3,0
1,12,2,3,3,1,1,1,4,1,1,2,2,4,6,28000,1,1,1,0
1,12,1,4,1,1,11,1,4,1,1,8,1,4,3,68777,1,1,1,0
1,19,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1,3,1,4,5,12,8,3,1,2,1,4,1,1,4,17628,1,1,3,0
1,1,1,2,6,1,5,3,4,1,1,1,1,1,2,111123,1,1,1,0
1,10,2,2,7,1,4,3,2,1,1,3,1,1,1,0,1,1,1,0
1,4,2,1,1,12,1,3,1,1,1,4,3,3,1,0,2,3,2,0
2,2,2,3,1,13,4,1,3,2,2,5,1,2,1,0,1,2,2,0
1,2,1,8,1,1,4,4,1,1,1,2,1,2,6,0,1,2,2,0
1,2,3,2,1,20,3,2,2,1,1,9,1,2,3,0,1,2,2,0
2,13,2,1,2,1,3,1,3,1,1,4,6,5,2,31192,3,3,2,0
1,2,2,2,1,1,6,3,1,1,1,8,1,2,1,80000,1,2,2,0
2,4,2,1,4,6,3,4,4,1,1,4,6,3,1,0,2,3,2,0
1,1,1,8,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,0
1,2,3,1,1,8,2,4,1,1,1,4,1,2,2,0,1,2,2,0
1,6,1,1,1,3,5,3,2,1,1,7,1,1,3,24972,1,1,1,0
1,12,2,1,1,8,1,2,3,1,1,1,1,4,1,0,1,1,1,0
1,2,1,1,1,4,6,2,2,1,1,3,4,2,2,120000,1,2,2,0
1,17,1,8,7,1,1,4,2,1,1,1,1,3,1,0,1,1,2,0
1,15,3,1,1,1,2,4,2,1,1,4,6,1,5,26436,1,1,1,0
2,2,2,4,2,13,2,1,4,2,1,2,1,2,2,32000,1,2,2,0
1,10,2,2,1,1,1,3,1,1,1,1,1,1,1,0,1,1,1,0
1,4,2,3,1,1,4,3,2,1,1,8,1,3,1,0,2,3,2,0
1,13,1,1,7,7,1,2,2,1,4,6,7,5,2,7488,3,3,2,0
1,18,2,3,8,1,4,2,2,1,1,5,1,1,1,0,1,1,3,0
1,1,1,3,1,4,4,4,1,1,2,2,1,1,6,0,1,1,1,0
1,6,3,2,10,1,3,2,1,1,1,2,1,1,2,8004,1,1,1,0
1,8,1,2,1,12,4,2,2,1,1,2,1,1,1,7428,2,3,2,0
1,2,2,2,7,1,1,1,2,1,1,1,4,2,3,45000,1,2,2,0
2,4,2,4,1,1,1,1,2,1,1,7,3,3,1,2256,2,3,2,0
1,10,2,1,1,1,4,1,2,1,1,2,1,1,1,0,1,1,1,0
1,6,1,1,1,4,3,2,3,1,1,2,1,1,4,22032,1,1,1,0
2,4,1,4,5,3,3,3,3,2,1,4,1,3,2,9393,2,3,2,0
1,1,2,2,1,17,4,4,4,1,1,4,1,1,1,0,1,1,1,0
1,2,1,2,12,1,4,4,1,1,1,2,1,2,6,12600,1,2,2,0
1,17,3,3,1,1,4,3,4,1,1,4,1,3,6,120000,1,1,2,0
1,12,1,1,3,4,5,3,3,1,1,8,1,4,2,67977,1,1,1,0
1,2,1,4,5,4,4,3,1,2,1,6,1,2,3,130000,1,2,2,0
1,4,1,1,4,1,4,2,2,1,1,4,2,3,1,0,2,3,2,0
1,5,2,1,1,3,4,2,1,1,1,2,1,1,2,14820,2,3,1,0
2,15,1,4,6,4,3,1,3,2,1,2,1,1,2,0,1,1,1,0
1,4,2,1,1,12,3,1,2,1,1,1,3,3,1,0,2,3,2,0
1,9,1,4,9,1,6,3,2,1,1,7,1,1,7,149712,1,1,3,0
1,16,1,4,5,1,3,3,3,1,1,2,1,1,2,3600,3,3,2,0
1,4,1,1,1,1,4,1,1,1,1,2,1,3,5,2820,2,3,2,0
1,2,1,9,1,11,10,2,2,1,1,6,1,2,5,0,1,2,2,0
1,8,2,3,1,7,3,1,1,2,1,6,1,1,1,857,2,3,2,0
1,7,1,1,8,1,1,2,4,1,1,3,1,1,2,19092,1,1,1,0
1,4,2,1,1,1,1,2,2,1,1,4,3,3,1,18780,2,3,2,0
1,2,1,4,6,2,3,3,2,2,4,2,1,2,3,100000,1,2,2,0
1,1,2,3,1,16,4,3,2,1,1,2,1,1,6,0,1,1,1,0
1,14,2,4,1,1,5,1,4,1,1,5,1,2,2,24317,1,1,1,0
1,2,1,4,8,1,3,2,4,2,1,4,2,2,2,0,1,2,2,0
1,11,2,3,6,2,3,3,2,1,1,4,4,3,1,0,2,3,2,0
1,4,3,1,1,7,4,1,3,1,1,1,1,3,2,7704,2,3,2,0
1,8,1,6,1,1,2,1,3,1,1,6,1,1,2,31848,2,3,2,0
1,2,1,3,7,1,1,2,2,1,2,8,6,2,6,100,1,2,2,0
1,2,1,9,6,11,7,1,2,1,1,8,1,2,4,100000,1,2,2,0
1,4,2,1,3,3,3,1,3,1,1,4,1,3,2,936,2,3,2,0
1,14,2,7,9,1,6,1,2,1,1,5,1,2,1,42836,1,1,1,0
1,2,1,2,12,1,4,3,2,1,1,8,1,2,1,0,1,2,2,0
1,4,1,1,5,3,3,1,2,1,1,6,1,3,1,2820,2,3,2,0
2,14,2,1,1,12,2,2,2,1,4,4,1,2,2,24156,1,1,1,0
1,15,1,1,6,1,3,3,2,1,1,4,1,1,1,55550,1,1,1,0
2,17,2,2,3,1,8,4,4,1,3,1,1,3,1,61200,1,1,2,0
1,14,1,2,6,7,4,4,2,1,1,1,1,2,1,14100,1,1,1,0
1,7,2,3,1,1,2,1,2,1,1,2,1,1,1,17150,1,1,1,0
1,2,1,2,5,1,7,3,1,1,3,8,1,2,2,115000,1,2,2,0
1,3,2,1,1,1,1,2,2,1,1,5,1,1,2,17964,1,1,3,0
1,14,2,3,1,1,5,2,2,1,1,3,6,2,1,0,1,1,1,0
1,14,1,1,1,4,4,1,4,1,1,4,6,2,1,54755,1,1,1,0
1,19,2,1,1,8,2,1,4,1,1,2,1,1,1,86335,1,1,3,0
1,5,3,1,1,1,4,1,2,1,1,2,1,1,2,14112,2,3,1,0
1,2,1,2,8,4,3,3,2,1,1,8,1,2,2,15000,1,2,2,0
1,14,2,2,1,1,1,4,3,1,1,6,1,2,2,0,1,1,1,0
1,4,1,4,7,4,4,4,3,1,1,1,3,3,2,6951,2,3,2,0
2,14,1,1,4,1,7,1,1,1,1,6,4,2,3,74885,1,1,1,0
1,2,2,3,1,13,3,3,2,1,1,8,1,2,1,35000,1,2,2,0
1,2,2,3,1,1,1,2,2,1,1,2,3,2,1,6480,1,2,2,0
1,4,1,1,1,7,3,3,3,1,1,2,1,3,2,4884,2,3,2,0
1,4,2,2,4,1,3,4,3,1,1,4,1,3,1,0,2,3,2,0
1,14,1,3,9,4,8,3,2,1,1,8,1,2,2,88573,1,1,1,0
1,6,1,1,7,9,2,1,2,1,1,4,1,1,2,43692,1,1,1,0
1,2,1,8,1,1,4,3,1,1,2,2,1,2,6,150,1,2,2,0
1,2,2,4,4,8,1,3,2,1,1,2,1,2,2,27000,1,2,2,0
1,2,1,4,1,1,8,2,2,1,1,4,1,2,2,0,1,2,2,0
1,2,2,2,1,1,2,1,2,1,1,4,1,2,1,36000,1,2,2,0
1,8,2,8,7,13,4,1,3,1,1,2,1,1,2,0,2,3,2,0
1,7,2,3,1,1,2,1,2,1,1,5,1,1,1,0,1,1,1,0
2,16,2,3,5,1,4,3,2,1,1,4,1,1,1,0,3,3,2,0
1,4,2,3,1,1,1,4,3,1,1,2,3,3,1,0,2,3,2,0
1,1,3,2,1,1,1,4,4,1,1,8,1,1,1,33337,1,1,1,0
1,4,2,4,3,1,3,3,2,1,1,6,3,3,6,1150,2,3,2,0
1,2,1,6,11,17,9,1,1,1,1,2,1,2,7,100000,1,2,2,0
1,4,1,1,1,1,4,2,1,1,1,4,4,3,2,1404,2,3,2,0
1,2,1,1,1,1,10,1,3,2,1,4,2,2,3,97500,1,2,2,0
1,4,2,1,12,1,4,1,3,1,1,4,1,3,2,3000,2,3,2,0
1,8,2,2,9,7,1,3,2,1,1,2,2,1,1,1272,2,3,2,0
1,17,1,4,4,8,5,1,2,2,2,4,2,3,2,0,1,1,2,0
1,13,1,1,4,1,1,1,2,1,1,4,6,5,2,0,3,3,2,0
1,7,2,1,1,17,1,3,2,1,1,4,1,1,6,14700,1,1,1,0
2,8,1,1,4,12,6,2,2,1,1,4,1,1,2,16980,2,3,2,0
2,7,2,4,1,18,1,1,1,1,1,5,1,1,2,36720,1,1,1,0
1,13,2,4,4,15,1,1,3,1,1,2,1,5,2,11232,3,3,2,0
1,6,1,4,7,4,4,3,2,1,1,1,1,1,2,0,1,1,1,0
1,20,2,3,2,1,1,3,2,1,1,2,1,1,6,26436,1,1,3,0
1,7,2,3,1,12,4,1,3,1,1,8,1,1,1,7344,1,1,1,0
1,4,2,1,1,1,4,4,3,1,1,7,1,3,1,0,2,3,2,0
1,4,1,1,1,1,1,1,4,2,1,4,2,3,2,8610,2,3,2,0
1,8,1,8,1,1,1,1,2,1,3,1,1,1,1,0,2,3,2,0
1,2,1,2,12,1,11,1,3,1,1,4,1,2,2,0,1,2,2,0
1,7,2,3,1,2,1,4,1,1,1,4,1,1,1,0,1,1,1,0
1,14,2,1,1,1,4,4,3,1,1,8,3,2,1,4026,1,1,1,0
1,2,2,2,9,13,4,3,1,1,1,4,6,2,1,10000,1,2,2,0
1,4,2,3,8,1,4,1,2,1,1,4,1,3,1,0,2,3,2,0
1,11,1,1,1,11,4,3,2,2,1,4,1,3,1,2544,2,3,2,0
1,2,1,5,6,1,8,2,3,1,1,8,1,2,2,120000,1,2,2,0
1,7,1,4,1,1,1,1,4,1,1,7,1,1,3,73433,1,1,1,0
1,2,1,1,7,1,4,1,4,1,1,4,1,2,3,0,1,2,2,0
1,4,2,4,1,1,4,3,3,1,1,4,3,3,1,2256,2,3,2,0
2,5,1,1,4,6,4,1,2,1,1,1,4,1,2,15876,2,3,1,0
1,2,1,1,1,1,6,1,3,1,1,4,1,2,2,148000,1,2,2,0
1,1,2,2,1,7,1,1,2,1,1,4,1,1,1,0,1,1,1,0
1,4,1,1,4,9,4,4,3,1,1,1,3,3,2,3601,2,3,2,0
1,4,2,3,3,7,4,3,2,1,1,4,3,3,2,0,2,3,2,0
1,14,1,5,1,3,4,3,2,1,1,3,3,2,2,28988,1,1,1,0
1,18,2,3,1,17,4,4,2,1,1,4,1,1,1,0,1,1,3,0
1,2,2,3,1,1,4,3,2,1,1,2,1,2,3,0,1,2,2,0
1,7,2,8,1,1,1,3,2,1,1,2,1,1,6,0,1,1,1,0
1,2,1,7,8,13,8,3,2,2,1,8,1,2,3,0,1,2,2,0
1,15,2,2,1,1,2,1,2,1,1,6,6,1,1,5712,1,1,1,0
2,2,1,1,3,3,3,1,1,2,1,3,1,2,2,55000,1,2,2,0
1,18,2,1,1,1,1,1,4,1,1,1,4,1,2,0,1,1,3,0
1,2,1,1,1,1,7,1,2,1,1,2,1,2,3,110000,1,2,2,0
1,4,2,1,1,8,1,3,2,1,1,4,3,3,1,10958,2,3,2,0
1,7,2,3,1,1,4,3,1,1,1,7,1,1,1,0,1,1,1,0
2,3,1,3,1,1,1,2,2,1,1,3,4,1,1,73433,1,1,3,0
1,4,1,4,4,1,8,1,4,1,1,2,1,3,2,10140,2,3,2,0
2,1,1,4,1,1,6,3,4,1,1,4,1,1,2,83342,1,1,1,0
1,4,2,4,1,2,4,1,2,1,1,2,3,3,1,0,2,3,2,0
2,2,1,2,1,1,3,1,2,2,3,3,1,2,2,0,1,2,2,0
1,2,2,2,12,17,3,1,2,1,1,2,1,2,1,0,1,2,2,0
1,5,1,1,7,4,4,3,2,1,1,1,1,1,1,0,2,3,1,0
1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,48000,1,2,2,0
1,7,1,2,1,1,9,3,3,1,2,4,1,1,4,134627,1,1,1,0
2,13,2,3,1,1,4,1,2,1,1,1,2,5,3,29940,3,3,2,0
1,13,2,1,1,1,1,1,4,1,1,8,1,5,1,5616,3,3,2,0
1,9,2,3,1,1,1,3,1,1,1,2,1,1,1,14976,1,1,3,0
1,4,2,1,1,1,4,3,1,1,4,1,3,3,1,3150,2,3,2,0
1,2,1,8,1,4,3,4,2,1,1,2,1,2,2,0,1,2,2,0
1,4,1,4,1,4,4,2,1,1,1,4,1,3,3,13152,2,3,2,0
1,2,1,4,1,1,6,1,2,1,1,7,2,2,2,2000000,1,2,2,0
1,16,3,8,1,1,3,1,2,1,2,6,4,1,1,1000,3,3,2,0
1,2,1,4,1,1,9,3,1,1,1,1,3,2,3,40000,1,2,2,0
1,6,1,4,1,1,2,3,4,1,1,5,4,1,2,53851,1,1,1,0
1,4,2,2,1,1,4,4,2,1,1,1,2,3,1,1596,2,3,2,0
1,2,1,1,1,7,7,1,2,1,1,3,1,2,2,22000,1,2,2,0
2,13,3,4,4,1,6,2,1,1,1,4,6,5,2,16464,3,3,2,0
1,15,1,2,6,4,3,1,4,1,1,6,1,1,3,22030,1,1,1,0
1,1,2,3,7,1,1,3,2,1,1,1,1,1,1,52783,1,1,1,0
1,2,2,7,1,18,5,3,4,2,2,2,1,2,2,149000,1,2,2,0
1,2,1,8,4,1,2,2,2,1,1,4,1,2,6,0,1,2,2,0
1,2,1,3,1,1,3,4,1,1,1,2,1,2,6,0,1,2,2,0
2,2,1,1,7,1,9,3,2,1,1,3,1,2,5,50000,1,2,2,0
1,14,2,2,1,12,1,3,4,1,1,8,1,2,1,0,1,1,1,0
1,4,1,1,1,1,6,2,1,2,2,4,3,3,2,33337,2,3,2,0
1,1,2,1,1,1,1,1,2,1,1,8,1,1,1,0,1,1,1,0
1,16,2,1,4,1,4,2,4,1,1,4,1,1,1,12000,3,3,2,0
1,3,1,1,1,1,7,2,2,1,1,3,1,1,3,70985,1,1,3,0
1,2,2,1,7,1,8,3,1,1,1,4,1,2,3,143000,1,2,2,0
2,2,1,3,9,4,4,1,1,1,1,4,1,2,1,40000,1,2,2,0
1,8,1,4,2,1,3,3,1,1,1,5,1,1,2,8496,2,3,2,0
1,6,1,9,4,12,4,3,1,2,1,8,1,1,1,40388,1,1,1,0
1,5,1,1,1,1,4,1,4,2,1,2,1,1,2,0,2,3,1,0
1,1,1,2,9,1,7,1,1,1,2,4,1,1,2,138904,1,1,1,0
1,1,1,8,3,4,4,3,1,2,1,5,1,1,6,695,1,1,1,0
2,4,2,1,1,2,3,3,4,1,1,4,4,3,1,40392,2,3,2,0
2,10,2,1,1,1,1,2,4,1,1,1,1,1,1,14688,1,1,1,0
1,2,1,1,7,1,3,1,1,2,1,1,1,2,2,7500,1,2,2,0
1,5,1,3,1,7,4,3,2,1,1,6,1,1,1,10584,2,3,1,0
1,13,2,3,1,17,1,3,2,1,1,6,6,5,1,0,3,3,2,0
1,12,2,4,1,8,2,2,3,1,1,1,1,4,2,20000,1,1,1,0
1,6,1,4,1,1,2,1,4,1,1,7,1,1,2,70985,1,1,1,0
1,3,1,2,7,1,1,1,1,1,1,4,1,1,2,44064,1,1,3,0
1,13,2,3,2,3,1,2,4,2,2,1,6,5,1,0,3,3,2,0
1,8,3,2,1,2,4,1,2,1,1,4,1,1,1,5304,2,3,2,0
1,2,2,2,1,1,1,1,1,1,1,4,1,2,1,75000,1,2,2,0
