Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,ConvertedSalary,HDI,GDP,GINI,TempTreatment
2,6,1,2,1,11,1,2,3,1,1,8,1,1,1,12732,2,2,2,0
2,11,1,2,1,1,3,2,4,1,3,3,1,1,1,536064,1,1,1,0
2,14,1,1,1,1,1,3,3,1,4,1,2,1,5,31812,3,2,2,0
2,4,1,1,3,1,7,2,2,1,1,8,1,1,3,75500,1,3,2,0
2,4,1,1,1,15,2,1,4,2,1,4,4,1,3,100000,1,3,2,0
2,2,3,1,8,13,7,1,2,1,1,1,3,2,2,38588,2,2,2,0
2,2,2,1,1,9,2,1,2,1,1,1,3,1,2,3756,2,2,2,0
1,4,1,1,1,1,1,2,3,1,1,1,1,1,3,91000,1,3,2,0
2,5,2,1,1,17,7,3,3,2,1,2,1,1,1,15876,2,2,1,0
2,14,1,4,12,18,2,2,3,1,1,7,1,2,5,6552,3,2,2,0
1,2,2,1,1,9,7,1,4,1,1,9,3,1,2,13306,2,2,2,0
2,10,1,3,1,3,3,2,3,1,1,2,1,2,4,95968,1,1,1,0
2,8,3,2,1,1,4,3,2,1,1,8,1,1,1,61194,1,1,1,0
2,2,1,1,8,7,2,2,1,1,2,7,3,1,2,7827,2,2,2,0
1,2,2,1,1,4,2,3,4,1,1,1,2,1,2,2820,2,2,2,0
2,4,1,2,8,1,7,3,3,1,1,2,6,1,3,95000,1,3,2,0
2,9,1,1,1,13,7,1,3,1,1,1,1,1,2,15900,2,2,2,0
2,14,1,1,1,2,2,2,3,1,1,1,1,1,5,17964,3,2,2,0
2,6,1,2,8,1,1,2,3,1,1,3,1,1,1,24408,2,2,2,0
2,1,1,1,1,4,2,2,2,1,1,9,1,1,1,31948,1,1,1,0
2,2,2,2,12,1,2,2,3,2,1,1,3,1,2,3756,2,2,2,0
2,7,1,2,5,9,3,3,3,1,1,3,1,1,1,69761,1,1,1,0
2,1,1,2,1,1,1,2,3,1,1,1,1,1,1,88899,1,1,1,0
2,18,2,2,1,1,3,2,2,1,1,2,1,1,1,1000000,1,1,3,0
2,5,1,5,1,3,2,2,3,1,1,2,1,1,1,48522,2,2,1,0
2,2,1,2,1,14,3,3,2,1,1,3,3,2,2,20351,2,2,2,0
2,4,1,2,3,1,7,2,4,1,1,4,1,1,3,1296000,1,3,2,0
2,7,1,3,1,1,7,2,3,1,1,3,1,1,1,49934,1,1,1,0
2,2,1,1,1,15,7,2,2,1,1,1,2,2,2,13306,2,2,2,0
1,4,1,2,1,1,4,2,3,1,1,3,1,2,3,125000,1,3,2,0
2,2,1,1,1,4,2,2,3,1,1,1,3,1,2,7326,2,2,2,0
1,11,1,1,1,4,2,2,3,1,1,2,1,1,1,33780,1,1,1,0
2,4,2,1,6,4,5,2,1,1,1,1,1,1,3,67275,1,3,2,0
1,6,1,2,1,8,7,2,2,2,1,3,1,1,1,24408,2,2,2,0
2,7,1,2,1,1,3,2,2,1,1,3,1,1,1,112572,1,1,1,0
2,7,1,7,7,1,7,1,4,2,1,2,1,1,1,1000000,1,1,1,0
2,13,1,2,5,1,4,1,4,1,1,3,1,2,1,587460,1,1,1,0
2,5,3,2,1,4,2,2,4,1,1,1,1,1,1,27528,2,2,1,0
2,12,1,1,1,4,7,2,3,2,2,3,1,2,3,60391,1,1,1,0
2,10,1,1,1,1,7,2,3,1,1,2,1,1,4,51983,1,1,1,0
2,15,1,1,8,1,2,2,3,2,1,1,4,2,2,15804,1,1,2,0
2,13,1,2,1,1,7,2,4,1,1,3,2,1,1,46507,1,1,1,0
2,4,1,2,1,4,2,2,4,1,1,1,6,1,3,65000,1,3,2,0
2,4,1,3,8,3,1,2,3,1,1,2,1,1,3,135000,1,3,2,0
2,2,1,6,1,1,2,2,4,1,1,7,3,1,2,1893,2,2,2,0
2,6,1,2,3,9,2,3,3,1,1,3,1,1,1,11676,2,2,2,0
2,2,1,2,1,2,1,1,3,1,1,3,3,1,2,2448,2,2,2,0
2,2,1,2,1,1,1,3,3,1,1,2,3,2,2,6829,2,2,2,0
2,7,2,1,1,1,3,1,2,1,1,2,1,1,1,20556,1,1,1,0
2,1,1,1,1,1,7,1,2,1,1,1,1,1,1,58340,1,1,1,0
2,13,1,6,1,1,3,2,3,1,1,7,2,1,1,36716,1,1,1,0
2,4,1,1,3,1,7,1,4,1,1,1,1,1,3,150000,1,3,2,0
2,16,1,1,1,1,7,2,4,1,1,8,1,1,1,44060,1,1,3,0
1,2,1,1,8,1,2,1,1,1,1,7,3,1,2,6888,2,2,2,0
2,4,1,1,1,5,1,2,1,1,1,5,1,1,3,60000,1,3,2,0
2,4,1,1,2,1,2,1,3,1,1,1,3,1,3,97500,1,3,2,0
2,7,1,2,1,4,7,1,2,1,1,3,4,1,1,52627,1,1,1,0
2,2,2,2,1,2,2,1,1,1,1,3,3,1,2,4696,2,2,2,0
2,4,1,1,5,8,2,2,2,1,1,1,1,1,3,30000,1,3,2,0
2,12,1,3,1,1,3,1,3,1,1,3,1,1,3,40261,1,1,1,0
2,15,1,1,1,1,3,1,3,1,1,3,4,2,2,87768,1,1,2,0
2,4,1,1,1,1,4,3,3,1,1,8,1,1,3,120000,1,3,2,0
2,16,1,1,1,1,7,2,3,1,1,7,4,1,1,49932,1,1,3,0
2,2,2,2,12,1,7,2,3,1,1,2,1,1,2,2820,2,2,2,0
2,5,1,2,1,1,3,2,4,1,1,8,1,2,1,38820,2,2,1,0
2,4,1,2,1,1,1,2,3,1,1,3,3,1,3,103000,1,3,2,0
1,2,1,1,8,14,3,2,2,2,1,2,3,2,2,46963,2,2,2,0
2,4,1,1,3,1,7,1,3,1,1,4,2,2,3,90000,1,3,2,0
2,13,1,2,3,1,2,1,1,1,1,3,1,1,1,35492,1,1,1,0
2,11,1,2,1,1,4,3,2,1,1,3,1,1,1,41124,1,1,1,0
2,4,1,1,8,4,2,2,1,1,1,8,1,1,3,51000,1,3,2,0
2,4,1,1,1,14,2,1,2,1,1,1,1,1,3,75000,1,3,2,0
1,2,1,1,1,2,5,2,1,1,2,1,3,2,2,5009,2,2,2,0
2,15,1,1,1,1,7,1,2,1,1,3,4,2,2,105324,1,1,2,0
2,4,1,4,1,1,7,2,4,1,2,3,1,2,3,70000,1,3,2,0
2,2,2,2,12,1,5,3,1,1,1,3,1,1,2,2628,2,2,2,0
2,4,1,2,1,4,7,2,4,1,1,4,3,1,3,92250,1,3,2,0
2,20,1,2,3,3,2,2,3,1,1,2,1,1,1,13440,3,2,2,0
1,15,1,1,3,4,4,2,2,1,1,1,4,2,2,86016,1,1,2,0
2,4,1,1,1,9,1,2,2,1,1,1,1,2,3,95000,1,3,2,0
2,11,1,2,1,1,3,2,3,1,1,2,1,2,1,55075,1,1,1,0
2,4,1,1,1,9,3,2,3,1,1,1,1,1,3,90000,1,3,2,0
2,4,1,7,1,1,4,2,3,1,1,4,1,1,3,100000,1,3,2,0
2,3,1,1,1,1,3,3,3,1,1,1,1,1,1,49904,1,1,3,0
1,12,1,4,1,1,3,1,3,1,1,1,1,2,3,74885,1,1,1,0
2,4,3,4,1,1,7,1,1,1,1,6,1,2,3,75000,1,3,2,0
2,2,1,2,1,5,2,1,4,1,1,3,1,2,2,7512,2,2,2,0
1,4,1,3,1,12,3,1,3,1,1,1,1,2,3,87500,1,3,2,0
1,20,1,1,1,1,7,2,2,1,1,3,1,1,1,27000,3,2,2,0
2,19,1,2,1,1,3,2,3,1,1,2,1,2,1,39648,1,1,3,0
2,7,1,1,8,1,4,1,4,1,1,2,1,1,1,96936,1,1,1,0
1,6,1,2,1,1,11,2,3,1,1,3,1,2,1,67932,2,2,2,0
2,10,1,1,8,1,1,2,2,1,1,2,1,2,4,84068,1,1,1,0
2,2,1,2,12,1,5,1,1,1,1,3,1,1,2,33816,2,2,2,0
2,8,2,2,2,8,2,1,2,1,1,3,1,1,1,14688,1,1,1,0
2,5,1,2,5,1,3,2,3,1,1,3,1,1,1,26472,2,2,1,0
2,4,1,1,1,1,2,1,3,1,1,6,1,1,3,35000,1,3,2,0
2,14,1,3,1,9,11,3,3,1,1,1,1,1,5,16848,3,2,2,0
2,2,3,2,6,14,2,1,4,1,1,3,3,1,2,9393,2,2,2,0
2,14,1,4,8,4,3,2,1,1,1,4,1,1,5,22707,3,2,2,0
1,13,1,7,5,8,2,1,3,1,1,1,1,1,1,51403,1,1,1,0
2,4,1,1,2,3,5,2,1,1,1,7,1,2,3,65000,1,3,2,0
2,4,1,2,5,1,1,3,3,1,2,2,1,1,3,106000,1,3,2,0
1,4,1,1,1,5,7,2,3,2,1,8,1,1,3,100500,1,3,2,0
2,7,1,2,8,4,7,2,3,1,1,3,1,2,1,128508,1,1,1,0
2,1,1,1,4,1,1,1,4,1,1,2,1,1,1,90288,1,1,1,0
2,1,1,1,8,1,7,1,1,1,1,1,1,1,1,90288,1,1,1,0
2,4,1,2,1,1,3,2,4,1,1,5,1,1,3,145000,1,3,2,0
2,3,1,1,1,1,11,2,2,1,1,2,1,1,1,67368,1,1,3,0
2,7,1,1,1,1,1,3,3,1,1,3,1,1,1,58746,1,1,1,0
2,9,1,1,1,2,7,2,3,1,1,1,4,2,2,41328,2,2,2,0
1,7,1,1,1,1,2,2,3,1,1,3,1,1,1,48500,1,1,1,0
2,3,1,3,1,4,1,2,2,1,1,6,1,1,1,67368,1,1,3,0
2,2,1,2,1,2,7,2,3,1,1,1,3,2,2,60000,2,2,2,0
2,13,3,4,3,9,7,2,3,2,1,1,1,1,1,20556,1,1,1,0
2,14,1,2,1,1,4,1,2,1,1,1,1,2,5,46788,3,2,2,0
2,4,1,1,6,1,5,1,1,1,1,4,1,1,3,120000,1,3,2,0
2,4,1,2,1,1,3,2,1,1,1,1,1,1,3,85000,1,3,2,0
2,4,1,5,1,1,11,2,3,1,1,8,1,2,3,135000,1,3,2,0
2,2,1,2,1,2,3,2,1,1,1,7,3,2,2,164676,2,2,2,0
1,1,1,1,8,1,7,2,3,1,1,2,1,1,1,48616,1,1,1,0
2,4,1,1,1,1,3,3,3,1,1,1,1,1,3,70000,1,3,2,0
2,7,1,2,1,1,4,2,3,1,1,1,1,1,1,68537,1,1,1,0
1,1,1,2,1,3,7,1,2,2,1,1,2,1,1,62507,1,1,1,0
2,4,2,3,2,3,2,2,1,1,1,1,5,2,3,90000,1,3,2,0
2,1,1,2,1,1,2,3,2,1,1,1,1,1,1,41671,1,1,1,0
2,1,1,1,1,3,7,3,3,1,3,1,1,1,1,51394,1,1,1,0
2,1,1,1,1,4,3,2,3,1,1,1,1,1,1,45838,1,1,1,0
2,4,1,1,8,1,7,2,3,1,1,1,1,2,3,68000,1,3,2,0
2,1,1,1,1,4,3,2,1,1,1,2,1,1,1,48616,1,1,1,0
2,4,1,2,1,4,2,1,3,1,1,3,1,2,3,80000,1,3,2,0
2,9,1,2,1,1,1,2,3,1,1,1,1,1,2,12720,2,2,2,0
2,15,1,1,7,5,11,1,2,1,1,1,1,2,2,175536,1,1,2,0
1,7,1,2,1,1,7,2,2,1,1,3,1,1,1,83224,1,1,1,0
2,1,1,1,1,9,3,2,4,1,1,1,1,1,1,69452,1,1,1,0
2,10,1,1,3,1,1,2,4,1,1,5,1,1,4,79973,1,1,1,0
2,10,1,3,4,1,1,2,2,2,2,6,1,1,4,151949,1,1,1,0
2,4,1,1,1,4,7,2,4,1,1,2,5,1,3,130000,1,3,2,0
1,13,1,1,1,1,1,1,3,1,1,5,2,1,1,36716,1,1,1,0
2,8,1,2,5,1,2,3,3,1,4,3,1,1,1,22032,1,1,1,0
2,2,1,1,1,1,1,1,3,1,1,7,3,1,2,32874,2,2,2,0
2,12,1,1,1,1,7,2,3,1,1,1,1,1,3,64417,1,1,1,0
1,2,3,5,1,2,2,1,3,1,1,2,3,1,2,10332,2,2,2,0
2,4,1,1,1,4,2,3,2,1,1,3,1,2,3,220000,1,3,2,0
1,4,1,2,5,1,1,1,2,1,1,2,5,2,3,65000,1,3,2,0
2,18,1,2,6,1,1,1,2,1,1,3,1,1,1,112611,1,1,3,0
2,6,1,1,3,1,1,3,1,1,1,3,1,1,1,3180,2,2,2,0
2,4,1,1,5,1,4,2,4,1,1,4,1,1,3,150000,1,3,2,0
2,2,1,1,1,4,7,2,3,1,1,1,3,1,2,15588,2,2,2,0
2,7,1,2,1,1,1,2,3,1,1,3,1,1,1,73433,1,1,1,0
2,4,1,3,4,14,2,2,2,1,1,4,1,1,3,120000,1,3,2,0
2,12,1,2,3,6,7,2,4,1,3,4,1,1,3,77300,1,1,1,0
2,5,3,3,8,14,5,3,2,1,1,2,1,1,1,19404,2,2,1,0
2,4,1,4,1,4,3,2,3,1,1,6,1,2,3,145600,1,3,2,0
2,12,1,2,4,9,2,3,2,1,1,4,1,2,3,64417,1,1,1,0
2,1,1,3,8,4,1,1,3,1,1,8,1,2,1,83342,1,1,1,0
2,3,1,3,8,9,1,1,2,1,1,1,1,1,1,59880,1,1,3,0
2,4,1,1,1,1,4,2,2,1,1,2,1,1,3,120000,1,3,2,0
2,11,1,1,3,1,4,3,3,2,2,2,1,1,1,55075,1,1,1,0
2,6,1,7,1,1,3,1,4,1,1,4,1,1,1,33972,2,2,2,0
2,4,1,1,1,1,8,3,2,1,1,8,1,2,3,525000,1,3,2,0
2,5,1,2,1,8,7,2,4,1,1,2,1,1,1,14112,2,2,1,0
2,12,1,1,3,4,2,3,3,1,1,4,1,1,3,62404,1,1,1,0
1,2,1,3,8,9,1,1,3,1,1,1,3,1,2,46968,2,2,2,0
1,1,1,7,1,8,11,2,3,1,1,3,1,1,1,166685,1,1,1,0
1,2,1,1,1,4,2,2,3,1,1,1,3,1,2,14167,2,2,2,0
2,4,1,1,1,2,8,2,3,2,1,5,1,2,3,107200,1,3,2,0
1,4,1,1,5,1,4,2,3,2,1,1,1,1,3,205000,1,3,2,0
2,9,2,1,1,2,2,2,3,1,1,1,1,1,2,17484,2,2,2,0
2,8,1,2,1,1,7,1,4,1,1,2,1,1,1,462624,1,1,1,0
2,3,1,2,5,14,2,2,4,1,1,4,1,1,1,46416,1,1,3,0
2,4,1,3,1,1,11,2,4,1,1,4,1,2,3,150000,1,3,2,0
1,11,1,2,1,2,7,2,3,1,1,1,1,1,1,39336,1,1,1,0
2,2,1,1,1,15,2,3,3,1,1,2,3,1,2,9158,2,2,2,0
2,8,1,2,1,4,3,2,3,1,1,1,1,2,1,44060,1,1,1,0
1,1,1,1,1,13,7,2,3,1,1,1,1,1,1,33337,1,1,1,0
2,4,1,1,1,1,4,2,3,1,1,3,1,1,3,105000,1,3,2,0
2,3,1,1,1,1,7,2,4,1,1,1,1,1,1,67368,1,1,3,0
2,4,1,1,1,1,7,1,3,1,1,8,1,1,3,105000,1,3,2,0
2,4,1,1,2,1,1,2,1,1,1,1,1,2,3,103000,1,3,2,0
2,1,1,1,1,15,3,3,3,1,1,1,1,1,1,66236,1,1,1,0
2,4,1,1,1,14,7,2,3,1,1,3,3,1,3,85000,1,3,2,0
2,7,2,2,1,1,4,2,2,1,1,3,1,2,1,48955,1,1,1,0
2,15,1,8,1,1,3,3,2,1,1,1,4,1,2,94788,1,1,2,0
2,2,3,3,5,1,3,1,4,1,1,1,3,1,2,18785,2,2,2,0
2,15,1,1,1,2,1,2,3,1,1,7,4,2,2,107076,1,1,2,0
2,1,1,1,12,3,1,3,3,2,2,8,1,1,1,62507,1,1,1,0
2,6,1,3,1,1,3,2,2,1,1,1,1,2,1,55200,2,2,2,0
2,14,3,1,8,1,2,1,3,1,1,8,1,1,5,9360,3,2,2,0
2,2,1,1,1,4,7,2,1,1,1,8,1,1,2,9299,2,2,2,0
2,1,2,2,1,1,2,1,2,1,1,3,1,1,1,27781,1,1,1,0
2,1,1,1,1,1,11,2,2,1,3,1,1,1,1,51394,1,1,1,0
2,4,1,3,4,1,7,2,3,1,1,1,1,2,3,2000000,1,3,2,0
2,2,1,1,1,3,5,2,3,1,1,1,1,1,2,3948,2,2,2,0
2,4,1,1,1,1,1,2,4,1,1,3,1,1,3,140000,1,3,2,0
2,2,1,1,1,1,2,1,2,1,1,1,3,1,2,6575,2,2,2,0
2,2,1,1,1,15,2,2,2,1,1,3,3,1,2,23482,2,2,2,0
1,1,1,2,1,2,7,2,3,1,1,3,1,1,1,141682,1,1,1,0
2,12,1,1,12,6,3,1,2,1,1,1,1,1,3,72469,1,1,1,0
2,7,1,5,1,1,2,2,3,1,1,2,1,1,1,11748,1,1,1,0
2,2,1,2,12,6,7,2,4,1,1,3,3,2,2,15024,2,2,2,0
2,14,1,1,1,1,7,2,4,1,1,7,1,1,5,19236,3,2,2,0
2,12,1,1,2,4,5,2,1,1,1,1,3,2,3,50728,1,1,1,0
1,2,1,1,8,4,5,1,1,1,1,2,3,2,2,93924,2,2,2,0
1,4,1,1,1,1,3,2,1,1,1,3,1,1,3,104000,1,3,2,0
2,3,1,5,5,14,3,2,4,1,1,1,1,1,1,52404,1,1,3,0
2,7,1,1,1,1,3,2,2,1,1,1,1,1,1,52627,1,1,1,0
2,12,1,1,1,1,2,2,1,1,2,1,1,1,3,51534,1,1,1,0
2,2,1,1,1,1,3,2,1,1,1,3,1,2,2,32874,2,2,2,0
2,4,1,1,1,4,7,2,4,1,1,1,1,1,3,75000,1,3,2,0
2,2,1,1,1,1,7,2,2,1,1,1,1,2,2,6384,2,2,2,0
2,4,3,4,1,3,3,1,3,1,1,2,1,1,3,133000,1,3,2,0
2,2,1,2,3,4,7,2,3,1,1,1,3,2,2,10896,2,2,2,0
2,5,1,2,1,1,3,1,4,1,1,3,1,1,1,52932,2,2,1,0
2,14,1,1,3,8,1,2,2,1,1,3,2,1,5,29940,3,2,2,0
2,10,1,1,6,14,5,3,2,1,1,7,1,1,4,71976,1,1,1,0
2,10,1,1,1,1,7,1,3,1,1,6,1,2,4,59980,1,1,1,0
1,1,1,1,1,1,4,3,2,1,1,2,1,1,1,73619,1,1,1,0
2,7,1,2,1,1,11,2,1,1,1,1,1,1,1,91791,1,1,1,0
2,4,1,7,2,3,2,2,1,1,2,8,1,1,3,100000,1,3,2,0
2,3,2,1,1,1,3,2,2,1,1,3,1,1,1,59880,1,1,3,0
2,10,1,1,1,4,7,1,4,1,1,1,1,2,4,63979,1,1,1,0
2,4,1,1,1,1,3,2,4,1,1,8,1,1,3,140000,1,3,2,0
2,2,1,1,1,1,7,2,2,1,1,3,3,1,2,31309,2,2,2,0
2,4,2,1,1,10,1,2,1,1,1,1,2,1,3,155000,1,3,2,0
2,7,1,3,1,1,4,2,3,1,1,1,1,1,1,51408,1,1,1,0
2,4,1,1,6,4,2,2,4,1,1,1,1,1,3,85000,1,3,2,0
1,8,1,3,8,1,7,2,3,1,1,7,1,1,1,20556,1,1,1,0
2,4,1,1,1,1,1,2,3,1,1,1,1,1,3,80000,1,3,2,0
2,1,1,1,1,1,6,2,4,1,1,5,1,2,1,152794,1,1,1,0
1,10,1,2,1,4,2,1,3,2,1,1,3,2,4,31989,1,1,1,0
2,2,1,1,1,1,7,2,4,1,1,7,3,1,2,8448,2,2,2,0
2,15,1,1,1,1,3,1,3,1,1,7,4,2,2,81600,1,1,2,0
1,13,1,2,1,5,3,2,2,1,1,1,1,1,1,120000,1,1,1,0
2,2,2,2,1,4,2,1,1,1,1,4,1,1,2,8448,2,2,2,0
2,9,2,1,1,1,2,2,2,1,4,7,6,1,2,15900,2,2,2,0
2,2,1,1,3,1,7,3,2,1,1,4,3,2,2,46963,2,2,2,0
2,1,1,1,1,1,11,2,3,1,1,8,1,1,1,62507,1,1,1,0
2,4,1,1,1,5,10,1,3,1,1,1,1,2,3,126000,1,3,2,0
2,4,1,1,9,15,7,2,3,1,1,8,1,1,3,110000,1,3,2,0
2,11,1,1,12,1,7,1,1,1,1,1,1,1,1,19092,1,1,1,0
2,4,1,1,6,1,4,2,2,1,3,3,5,2,3,102000,1,3,2,0
1,7,1,1,1,4,4,2,3,1,1,3,1,1,1,104938,1,1,1,0
2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,533388,1,1,1,0
2,4,1,3,3,1,3,2,3,1,1,3,1,1,3,108000,1,3,2,0
2,4,1,1,1,1,4,2,4,1,1,6,1,1,3,152000,1,3,2,0
1,4,1,1,1,9,3,2,4,1,1,1,1,2,3,120000,1,3,2,0
2,6,1,1,12,1,3,1,3,1,1,1,1,1,1,24408,2,2,2,0
2,12,1,2,1,15,3,2,1,1,1,2,1,1,3,71865,1,1,1,0
2,4,1,3,4,1,7,2,4,1,1,1,1,1,3,85000,1,3,2,0
1,4,1,3,1,1,1,2,4,1,1,1,1,1,3,127500,1,3,2,0
2,11,1,2,1,1,1,1,2,1,1,5,1,1,1,57522,1,1,1,0
1,2,1,1,3,4,2,1,1,1,1,1,3,2,2,14089,2,2,2,0
2,1,1,1,1,1,11,3,2,1,1,5,1,1,1,55562,1,1,1,0
2,11,1,6,1,1,3,1,2,1,1,1,1,2,1,42836,1,1,1,0
2,11,1,2,1,1,3,1,3,1,1,1,1,1,1,70500,1,1,1,0
2,16,2,1,8,1,7,2,3,1,1,3,1,1,1,58012,1,1,3,0
2,4,1,1,1,1,3,2,2,1,2,1,1,1,3,135000,1,3,2,0
2,1,1,2,5,9,2,2,2,1,1,1,1,2,1,48616,1,1,1,0
2,4,1,2,7,8,7,1,2,1,2,8,1,1,3,120000,1,3,2,0
1,4,1,2,1,1,3,1,4,1,1,2,1,2,3,170000,1,3,2,0
2,5,1,2,1,1,7,2,3,1,1,2,1,2,1,33528,2,2,1,0
2,4,1,1,1,1,7,2,3,1,1,1,1,1,3,76000,1,3,2,0
1,4,1,3,9,3,3,2,3,1,1,1,1,2,3,120000,1,3,2,0
2,1,1,2,5,1,2,2,3,1,1,2,1,1,1,58340,1,1,1,0
2,16,1,1,1,1,7,2,1,1,1,1,1,1,1,36720,1,1,3,0
1,7,1,2,1,14,3,3,3,1,1,1,6,1,1,73433,1,1,1,0
2,4,1,1,9,1,1,2,4,1,1,3,1,2,3,120000,1,3,2,0
1,4,1,1,8,4,1,1,2,1,1,5,1,1,3,95000,1,3,2,0
2,17,1,1,1,1,1,2,2,1,1,5,1,1,1,55812,1,1,3,0
2,4,2,3,3,1,2,1,4,1,1,1,1,1,3,69000,1,3,2,0
2,11,1,1,12,1,2,2,2,1,1,1,5,2,1,36720,1,1,1,0
2,12,1,1,1,1,8,2,4,1,1,1,1,2,3,134873,1,1,1,0
2,4,1,1,12,1,1,2,3,1,1,3,1,1,3,100000,1,3,2,0
2,15,1,1,1,1,1,2,3,1,1,3,1,1,2,35808,1,1,2,0
2,4,1,4,5,1,2,2,2,2,2,4,1,1,3,85000,1,3,2,0
1,13,3,1,1,1,3,2,3,1,1,3,2,1,1,61194,1,1,1,0
2,1,1,1,1,1,7,2,3,1,1,1,1,1,1,36115,1,1,1,0
2,5,3,1,1,1,2,2,3,1,1,2,1,1,1,22932,2,2,1,0
1,19,1,1,12,1,2,1,4,1,1,1,1,1,1,36720,1,1,3,0
2,4,1,4,1,1,4,1,2,1,1,2,1,2,3,165000,1,3,2,0
2,4,1,4,9,1,1,2,2,2,1,8,1,1,3,70400,1,3,2,0
1,2,1,1,3,1,2,1,4,1,1,1,1,1,2,31309,2,2,2,0
2,6,1,3,1,1,1,2,3,1,1,5,1,2,1,25476,2,2,2,0
2,1,1,7,1,13,3,2,3,1,1,2,1,1,1,50005,1,1,1,0
2,4,3,1,1,1,1,1,3,1,1,3,1,2,3,140000,1,3,2,0
2,14,1,1,1,1,7,1,4,1,1,4,2,1,5,59892,3,2,2,0
2,1,1,1,8,1,7,3,3,1,1,6,6,2,1,56951,1,1,1,0
2,10,1,1,2,3,7,2,1,1,3,5,1,1,4,95968,1,1,1,0
2,4,1,1,3,1,4,1,4,1,1,3,5,1,3,114000,1,3,2,0
2,7,1,2,1,2,7,1,2,1,1,2,1,1,1,62418,1,1,1,0
2,8,1,1,1,1,7,2,2,1,1,2,1,1,1,32433,1,1,1,0
2,4,1,1,1,1,7,2,2,1,1,2,1,1,3,65000,1,3,2,0
2,2,1,2,1,4,1,2,1,1,1,3,1,1,2,0,2,2,2,0
2,13,1,2,8,1,7,2,3,1,1,2,1,1,1,27537,1,1,1,0
2,13,2,1,1,2,3,1,4,1,1,5,1,1,1,690264,1,1,1,0
2,8,1,1,1,1,2,2,3,1,1,2,1,1,1,411228,1,1,1,0
2,4,1,1,1,3,3,1,2,1,1,8,1,2,3,103000,1,3,2,0
2,20,1,7,1,1,3,3,3,1,1,3,1,1,1,20880,3,2,2,0
2,4,1,2,4,3,5,1,2,2,1,1,1,1,3,80000,1,3,2,0
2,16,1,2,1,1,3,2,3,1,1,1,1,2,1,52872,1,1,3,0
2,4,1,1,1,1,7,2,4,1,1,1,1,1,3,60000,1,3,2,0
2,4,1,1,2,14,2,2,4,2,1,7,6,1,3,140000,1,3,2,0
2,4,1,1,1,2,7,2,3,1,1,5,1,1,3,80000,1,3,2,0
2,2,1,1,1,1,2,1,4,1,1,9,3,1,2,12524,2,2,2,0
2,1,1,5,1,1,4,3,4,1,1,2,1,2,1,583392,1,1,1,0
2,8,1,1,4,1,2,2,3,1,1,3,1,1,1,39164,1,1,1,0
2,4,1,1,8,1,3,2,4,1,1,1,1,1,3,90000,1,3,2,0
2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,69452,1,1,1,0
2,4,3,3,1,18,5,1,2,1,1,7,5,2,3,34000,1,3,2,0
2,1,1,2,1,3,7,2,1,2,1,1,1,2,1,41671,1,1,1,0
2,2,1,1,3,1,1,2,2,2,1,4,3,1,2,23482,2,2,2,0
2,12,1,1,3,3,7,2,4,1,1,1,1,1,3,927600,1,1,1,0
1,2,1,2,1,2,7,2,1,1,1,3,3,1,2,21916,2,2,2,0
2,7,1,1,1,1,1,2,3,1,1,1,1,2,1,91791,1,1,1,0
2,11,1,2,1,1,1,2,3,1,1,3,1,1,1,63642,1,1,1,0
1,9,1,1,1,1,1,2,2,2,1,1,4,1,2,15600,2,2,2,0
2,4,2,2,1,16,1,1,1,1,1,3,4,2,3,34000,1,3,2,0
2,14,1,1,8,4,2,2,1,1,1,3,1,1,5,41172,3,2,2,0
2,16,1,2,1,1,1,2,3,1,1,8,1,1,1,59970,1,1,3,0
2,4,1,1,1,4,4,2,1,1,1,3,1,1,3,130000,1,3,2,0
2,12,1,1,1,1,4,1,4,1,1,1,1,1,3,112730,1,1,1,0
2,17,1,1,1,1,7,2,4,2,1,1,1,2,1,48468,1,1,3,0
2,4,1,2,1,1,11,2,2,1,1,3,1,1,3,165000,1,3,2,0
2,11,1,2,1,1,2,2,2,1,1,3,1,1,1,55075,1,1,1,0
2,17,1,1,1,1,2,2,4,1,1,2,1,1,1,46507,1,1,3,0
2,1,1,1,1,14,1,2,4,1,1,2,1,1,1,41671,1,1,1,0
2,2,1,1,1,4,5,1,1,1,1,1,1,1,2,16450,2,2,2,0
2,1,1,3,3,1,2,2,4,1,1,2,1,1,1,41671,1,1,1,0
2,1,1,1,1,1,11,1,2,1,1,1,1,2,1,76397,1,1,1,0
1,13,1,4,12,1,7,1,1,1,1,2,1,1,1,440592,1,1,1,0
2,4,1,1,1,9,7,1,1,1,1,1,1,1,3,155000,1,3,2,0
2,1,1,2,1,8,2,3,3,1,1,2,1,1,1,583392,1,1,1,0
2,4,1,1,1,3,4,2,3,1,1,5,1,1,3,105000,1,3,2,0
2,7,1,1,1,1,1,2,3,1,1,1,4,2,1,74657,1,1,1,0
2,5,3,5,8,1,2,1,4,1,1,7,2,2,1,37056,2,2,1,0
1,10,1,1,12,1,3,1,1,1,1,1,1,2,4,83972,1,1,1,0
2,7,1,2,3,7,7,2,3,1,1,4,1,1,1,61194,1,1,1,0
